0,1
make,him
him,better
<s>,she
she,usually
doesn't,she
she,<\s>
sure,she
she,did
doesn't,she
she,<\s>
<s>,she
she,flies
do,you
you,like
are,we
we,<\s>
have,you
you,<\s>
if,you
you,look
foot,you
you,might
oh,i
i,can
see,him
him,<\s>
hiding,him
him,are
are,you
you,<\s>
are,you
you,hiding
is,he
he,a
is,he
he,<\s>
where's,he
he,taking
taking,him
him,<\s>
is,he
he,going
take,him
him,to
do,you
you,know
do,you
you,remember
do,you
you,want
want,me
me,to
so,he
he,can
behind,him
him,when
because,he
he,hasn't
oh,you
you,<\s>
are,you
you,going
when,he
he,comes
so,you
you,can't
at,him
him,<\s>
is,he
he,covered
at,her
her,<\s>
is,he
he,upset
are,you
you,<\s>
at,you
you,<\s>
let,me
me,blow
that,it
it,or
are,you
you,going
are,you
you,going
get,him
him,out
are,you
you,sure
if,you
you,reached
is,it
it,<\s>
aren't,you
you,going
can,you
you,put
willn't,you
you,<\s>
from,you
you,is
is,it
it,<\s>
<s>,you
you,haven't
have,you
you,<\s>
isn't,it
it,<\s>
put,it
it,on
can,you
you,see
is,it
it,<\s>
on,it
it,are
are,you
you,<\s>
could,we
we,have
have,it
it,then
is,it
it,<\s>
<s>,you
you,can't
see,it
it,<\s>
are,you
you,sure
<s>,i
i,can't
see,it
it,<\s>
is,it
it,<\s>
is,it
it,<\s>
are,you
you,going
can,you
you,sing
sing,it
it,all
shall,we
we,sing
are,you
you,sure
do,you
you,wanna
aren't,you
you,<\s>
were,you
you,a
willn't,he
he,<\s>
will,you
you,say
have,you
you,been
can,you
you,get
<s>,we
we,don't
do,we
we,<\s>
<s>,we
we,play
with,it
it,nicely
<s>,you
you,come
are,you
you,going
should,i
i,pull
then,i
i,can
<s>,i
i,wouldn't
because,i
i,like
<s>,i
i,think
<s>,she
she,hasn't
shall,we
we,put
for,her
her,<\s>
<s>,i
i,don't
think,she
she,wants
<s>,i
i,think
isn't,it
it,<\s>
<s>,she
she,has
hasn't,she
she,<\s>
isn't,she
she,<\s>
is,she
she,<\s>
are,you
you,taking
well,it
it,could
taking,her
her,clothes
shall,we
we,put
<s>,i
i,like
if,you
you,do
then,i
i,can
can't,i
i,<\s>
has,it
it,<\s>
isn't,it
it,<\s>
<s>,she
she,looks
if,you
you,put
willn't,she
she,<\s>
<s>,you
you,don't
want,her
her,to
are,you
you,sure
don't,they
they,<\s>
<s>,she
she,can
put,her
her,arms
haven't,you
you,<\s>
put,her
her,arms
sure,you
you,get
help,you
you,<\s>
was,she
she,in
has,she
she,<\s>
wasn't,it
it,<\s>
do,you
you,think
do,you
you,<\s>
<s>,she
she,hasn't
shall,we
we,find
find,her
her,a
shall,we
we,make
shall,we
we,use
knocked,her
her,over
have,you
you,<\s>
isn't,it
it,<\s>
shall,we
we,use
to,her
her,isn't
isn't,it
it,<\s>
put,it
it,up
up,her
her,sleeve
is,it
it,<\s>
what's,she
she,going
do,you
you,think
doesn't,she
she,<\s>
well,i
i,can't
heard,her
her,talk
but,i
i,think
think,she
she,sings
doesn't,she
she,<\s>
if,she
she,can
sing,you
you,must
mustn't,she
she,mustn't
mustn't,she
she,<\s>
can,you
you,sing
<s>,you
you,haven't
got,it
it,stuck
have,you
you,<\s>
oh,you
you,got
got,it
it,off
have,you
you,<\s>
<s>,i
i,thought
thought,we
we,were
isn't,it
it,ellie
is,it
it,<\s>
is,it
it,nicola
is,it
it,then
is,it
it,becky
is,it
it,sarah_lastname
is,it
it,then
is,it
it,<\s>
well,you
you,nurse
<s>,i
i,think
would,you
you,like
knocking,her
her,<\s>
don't,you
you,rock
rock,her
her,gently
is,it
it,ellie
is,she
she,going
sing,us
us,a
can't,she
she,<\s>
is,it
it,<\s>
has,she
she,<\s>
shall,we
we,let's
here,we
we,are
shall,we
we,give
shall,we
we,give
is,she
she,<\s>
would,you
you,like
call,her
her,victoria
can't,you
you,think
call,her
her,ellie
have,we
we,<\s>
strangling,us
us,both
aren't,you
you,<\s>
aren't,you
you,<\s>
if,i
i,can
how,they
they,go
is,it
it,<\s>
<s>,she
she,has
hasn't,she
she,<\s>
isn't,she
she,<\s>
haven't,you
you,<\s>
<s>,we
we,don't
<s>,he
he,was
wasn't,he
he,<\s>
if,you
you,eat
willn't,you
you,<\s>
<s>,we
we,don't
do,we
we,<\s>
<s>,i
i,know
<s>,you
you,didn't
one,you
you,had
did,you
you,<\s>
take,it
it,out_of
<s>,i
i,don't
kick,you
you,<\s>
will,it
it,<\s>
isn't,it
it,<\s>
if,you
you,hadn't
horses,you
you,wouldn't
would,you
you,<\s>
<s>,it
it,hasn't
well,you
you,put
can,you
you,manage
but,we
we,put
put,it
it,back
didn't,we
we,<\s>
<s>,you
you,can't
aren't,you
you,<\s>
eat,you
you,<\s>
leg's,it
it,got
oh,i
i,can't
pull,it
it,away
make,it
it,into
are,you
you,up
want,you
you,unless
haven't,you
you,<\s>
<s>,it
it,is
what,it
it,is
turn,it
it,the
is,it
it,<\s>
does,it
it,<\s>
that's,it
it,<\s>
<s>,you
you,put
put,it
it,in
haven't,you
you,<\s>
<s>,we
we,want
there,we
we,are
<s>,it
it,goes
turn,it
it,round
that's,it
it,<\s>
haven't,you
you,<\s>
<s>,we
we,want
isn't,it
it,<\s>
<s>,it
it,goes
<s>,it
it,does
isn't,it
it,<\s>
<s>,we
we,want
out_of,it
it,<\s>
didn't,he
he,<\s>
is,it
it,that
is,it
it,<\s>
are,you
you,feeling
are,you
you,going
find,me
me,that
oh,you
you,had
had,it
it,in
got,you
you,need
there,you
you,are
put,it
it,there
willn't,we
we,<\s>
<s>,it
it,is
but,we
we,don't
<s>,we
we,want
can,you
you,find
there,it
it,is
<s>,you
you,put
put,it
it,on
turn,it
it,round
but,it
it,goes
<s>,you
you,want
don't,you
you,<\s>
that's,it
it,<\s>
there,we
we,are
turn,it
it,round
that's,it
it,<\s>
is,it
it,the
<s>,you
you,put
that's,it
it,<\s>
<s>,you
you,haven't
<s>,you
you,haven't
isn't,it
it,<\s>
that's,it
it,<\s>
that's,it
it,<\s>
that's,it
it,<\s>
oh,it
it,keeps
doesn't,it
it,<\s>
that's,it
it,<\s>
now,we
we,want
are,you
you,reading
are,you
you,<\s>
there,it
it,is
is,it
it,<\s>
there,it
it,is
isn't,it
it,<\s>
that's,it
it,<\s>
haven't,you
you,<\s>
there,you
you,are
isn't,it
it,<\s>
now,we
we,want
<s>,you
you,look
so,it
it,must
mustn't,it
it,<\s>
hasn't,it
it,<\s>
can,you
you,put
that's,it
it,<\s>
that's,it
it,<\s>
have,you
you,<\s>
well,you
you,do
do,you
you,read
sorted,it
it,out
out,you
you,can
tell,me
me,which
one,it
it,is
<s>,i
i,think
<s>,you
you,needta
there,we
we,are
isn't,it
it,<\s>
do,you
you,like
<s>,you
you,like
do,you
you,think
eat,them
them,<\s>
<s>,you
you,think
yes,he
he,is
isn't,he
he,<\s>
do,you
you,remember
and,he
he,found
didn't,he
he,<\s>
do,you
you,remember
do,you
you,<\s>
do,you
you,like
is,it
it,<\s>
isn't,it
it,with
ones,you
you,bring
bring,me
me,<\s>
daffodil,you
you,brought
brought,me
me,this
did,you
you,give
oh,you
you,didn't
did,you
you,<\s>
<s>,i
i,wanted
<s>,you
you,put
put,them
them,down
did,you
you,<\s>
<s>,you
you,picked
picked,them
them,out_of
do,you
you,like
<s>,he
he,has
hasn't,he
he,<\s>
do,you
you,think
<s>,he
he,isn't
eating,it
it,<\s>
<s>,it
it,looks
perhaps,he
he,can
do,you
you,think
does,he
he,go
doesn't,it
it,<\s>
in,it
it,<\s>
<s>,you
you,like
did,you
you,have
did,you
you,have
shall,we
we,play
shall,we
we,look
should,we
we,<\s>
oh,you
you,took
didn't,you
you,<\s>
because,you
you,were
can,you
you,put
help,you
you,have
have,i
i,<\s>
<s>,i
i,don't
think,i
i,can
do,it
it,aran
<s>,i
i,know
<s>,i
i,can
tell,you
you,that
isn't,it
it,<\s>
is,it
it,<\s>
haven't,you
you,<\s>
<s>,you
you,show
show,me
me,where
is,it
it,mister_plod
is,it
it,<\s>
isn't,it
it,<\s>
hasn't,he
he,<\s>
do,you
you,like
hasn't,he
he,<\s>
don't,you
you,like
have,you
you,decided
<s>,i
i,think
isn't,it
it,<\s>
<s>,it
it,doesn't
<s>,you
you,were
<s>,it
it,goes
but,it
it,is
<s>,you
you,turn
turn,it
it,round
do,it
it,<\s>
isn't,it
it,<\s>
is,it
it,<\s>
cut,it
it,off
<s>,it
it,won't
hurt,you
you,<\s>
<s>,you
you,find
find,me
me,the
<s>,it
it,won't
hurt,you
you,<\s>
cut,it
it,off
about,it
it,for
<s>,you
you,hafta
er,i
i,want
put,it
it,in
is,it
it,<\s>
when,it
it,hasn't
are,you
you,going
find,me
me,the
has,it
it,<\s>
well,we
we,knew
knew,it
it,had
didn't,we
we,because
<s>,you
you,come
<s>,you
you,find
find,him
him,some
<s>,you
you,do
what,you
you,mean
<s>,i
i,will
cut,it
it,<\s>
for,me
me,<\s>
is,it
it,<\s>
is,it
it,<\s>
gave,you
you,that
on,it
it,hasn't
hasn't,it
it,<\s>
<s>,i
i,think
since,i
i,cut
<s>,i
i,want
isn't,it
it,<\s>
there,he
he,goes
put,it
it,on
doesn't,it
it,<\s>
that's,it
it,<\s>
on,it
it,<\s>
wasn't,he
he,<\s>
yes,he
he,was
<s>,you
you,come
show,me
me,this
have,you
you,got
let,me
me,mop
<s>,i
i,think
willn't,we
we,<\s>
if,you
you,don't
can,you
you,put
well,you
you,could
fooled,me
me,<\s>
<s>,i
i,thought
thought,you
you,copied
isn't,it
it,<\s>
there,he
he,is
haven't,we
we,<\s>
have,you
you,got
for,me
me,<\s>
is,it
it,<\s>
is,it
it,percy
is,it
it,<\s>
yes,he
he,is
isn't,he
he,<\s>
isn't,it
it,<\s>
do,you
you,think
in,it
it,<\s>
is,it
it,<\s>
can,you
you,find
find,me
me,the
can't,it
it,fly
got,it
it,the
is,it
it,<\s>
isn't,it
it,<\s>
got,it
it,upside
haven't,you
you,<\s>
<s>,you
you,can't
squeeze,it
it,in
got,it
it,upside
of,it
it,<\s>
have,you
you,got
willn't,we
we,<\s>
that's,it
it,<\s>
let,me
me,have
<s>,you
you,don't
where,it
it,is
can,you
you,sing
oh,i
i,see
is,it
it,<\s>
can,you
you,sing
isn't,it
it,there
has,it
it,got
after,it
it,took
took,us
us,all
do,it
it,<\s>
are,you
you,going
are,you
you,going
put,it
it,away
use,it
it,again
here,you
you,are
<s>,you
you,put
have,you
you,put
for,you
you,<\s>
<s>,it
it,seems
bothering,you
you,doesn't
doesn't,it
it,<\s>
bothering,you
you,as_well
is,it
it,a
did,you
you,have
was,it
it,nice
was,it
it,<\s>
stop,you
you,coughing
did,it
it,<\s>
have,you
you,put
a_lot_of,them
them,<\s>
for,you
you,to
<s>,you
you,were
weren't,you
you,<\s>
<s>,you
you,wanted
didn't,you
you,<\s>
<s>,you
you,rolled
rolled,them
them,up
didn't,you
you,<\s>
haven't,we
we,<\s>
do,you
you,needta
read,them
them,<\s>
read,it
it,half
haven't,you
you,<\s>
do,you
you,see
time,you
you,read
read,them
them,<\s>
am,i
i,a
do,you
you,want
want,me
me,to
do,you
you,want
want,me
me,to
should,i
i,put
should,i
i,<\s>
put,it
it,in
there,we
we,are
<s>,it
it,is
<s>,i
i,thought
thought,they
they,were
<s>,i
i,know
know,it
it,is
hasn't,it
it,<\s>
well,i
i,don't
is,it
it,<\s>
isn't,it
it,<\s>
did,you
you,kiss
kiss,it
it,better
for,me
me,<\s>
did,you
you,<\s>
shall,we
we,play
do,you
you,wanna
on,it
it,<\s>
get,it
it,out
like,it
it,when
when,she
she,sees
sees,it
it,<\s>
<s>,you
you,press
<s>,you
you,press
<s>,you
you,know
<s>,you
you,know
well,you
you,find
are,you
you,going
sing,her
her,a
<s>,you
you,find
find,me
me,the
so,it
it,leaves
doesn't,it
it,<\s>
do,you
you,like
isn't,he
he,<\s>
well,he
he,must
mustn't,he
he,<\s>
do,you
you,think
ask,him
him,to
if,you
you,don't
one,it
it,is
is,it
it,<\s>
sort,it
it,out
got,her
her,hands
of,her
her,face
hasn't,she
she,<\s>
do,you
you,think
<s>,i
i,think
don't,you
you,<\s>
there,it
it,is
occasioning,you
you,some
what's,he
he,doing
do,you
you,think
what's,he
he,got
<s>,he
he,is
isn't,he
he,<\s>
<s>,i
i,think
are,you
you,going
shall,we
we,have
shall,we
we,have
shall,we
we,have
on,it
it,<\s>
here,we
we,go
help,me
me,find
willn't,you
you,<\s>
turn,them
them,all
isn't,it
it,<\s>
helping,me
me,with
aren't,you
you,<\s>
shall,we
we,start
<s>,you
you,build
build,him
him,up
<s>,you
you,jolly
<s>,you
you,just
can,you
you,<\s>
had,it
it,hasn't
hasn't,he
he,<\s>
<s>,you
you,pick
pick,him
him,up
build,him
him,up
are,you
you,<\s>
dear,me
me,<\s>
where's,he
he,gone
is,he
he,in
is,he
he,<\s>
is,it
it,<\s>
do,we
we,call
<s>,he
he,didn't
did,he
he,<\s>
all,he
he,did
on,her
her,surf
wasn't,she
she,<\s>
grabbed,her
her,leg
<s>,he
he,kept
didn't,he
he,<\s>
pull,her
her,leg
made,her
her,poorly
didn't,they
they,<\s>
oh,you
you,still
eat,her
her,do
do,you
you,<\s>
is,he
he,going
nibble,her
her,toe
give,her
her,a
isn't,she
she,beautiful
are,we
we,going
are,we
we,going
are,we
we,going
<s>,i
i,think
<s>,it
it,isn't
<s>,you
you,need
if,you
you,need
isn't,it
it,<\s>
have,you
you,had
is,it
it,really
oh,i
i,wouldn't
would,you
you,<\s>
in,it
it,<\s>
wasn't,he
he,<\s>
did,he
he,do
when,they
they,all
<s>,he
he,was
wasn't,he
he,<\s>
isn't,it
it,<\s>
here,he
he,is
with,him
him,hasn't
hasn't,he
he,<\s>
is,it
it,just
<s>,i
i,think
if,you
you,put
put,him
him,on
do,you
you,want
help,you
you,<\s>
there,we
we,are
have,you
you,<\s>
shall,we
we,have
<s>,you
you,know
doesn't,he
he,<\s>
shall,we
we,have
have,we
we,got
do,you
you,think
<s>,i
i,don't
does,he
he,like
<s>,i
i,think
here,we
we,are
put,him
him,on
willn't,we
we,<\s>
oh,he
he,can
can't,he
he,<\s>
do,you
you,think
are,you
you,going
pick,him
him,up
is,he
he,now
had,we
we,better
here,he
he,is
what're,you
you,doing
will,he
he,fit
shall,we
we,put
put,him
him,on
put,him
him,on
sit,him
him,down
<s>,he
he,will
if,you
you,want
if,you
you,want
get,it
it,square
is,he
he,a
goodness,me
me,<\s>
isn't,it
it,<\s>
has,he
he,<\s>
isn't,it
it,<\s>
on,it
it,<\s>
shall,we
we,send
send,him
him,down
when,he
he,gets
hasn't,he
he,<\s>
has,he
he,<\s>
is,he
he,going
wasn't,it
it,<\s>
<s>,he
he,went
is,he
he,going
with,him
him,<\s>
<s>,you
you,don't
is,it
it,this
friend,you
you,want
shall,we
we,have
have,him
him,on
there,we
we,are
is,he
he,steering
haven't,they
they,<\s>
hasn't,he
he,<\s>
eaten,it
it,all
have,you
you,<\s>
<s>,we
we,don't
is,he
he,going
on,him
him,and
eat,him
him,<\s>
on,you
you,<\s>
has,he
he,eaten
eaten,you
you,<\s>
isn't,he
he,<\s>
to,him
him,and
give,him
him,a
<s>,i
i,don't
what're,you
you,going
make,it
it,into
if,you
you,pull
pull,it
it,to
what're,you
you,building
built,it
it,<\s>
is,it
it,the
do,they
they,<\s>
do,they
they,swing
get,it
it,square
<s>,i
i,tell
tell,you
you,what
help,you
you,<\s>
there,you
you,are
got,it
it,stuck
about,it
it,<\s>
course,it
it,will
<s>,you
you,want
on,it
it,like
there,you
you,are
well,you
you,don't
want,me
me,to
help,you
you,<\s>
that's,it
it,isn't
isn't,it
it,<\s>
course,you
you,can
there,you
you,are
there,you
you,are
<s>,you
you,have
have,it
it,<\s>
what're,you
you,going
well,you
you,choose
do,you
you,wanna
are,you
you,feeling
are,you
you,<\s>
are,you
you,sure
is,it
it,three
<s>,you
you,said
said,it
it,was
can,you
you,get
now,we
we,don't
do,we
we,<\s>
<s>,we
we,won't
with,it
it,anymore
<s>,you
you,don't
with,it
it,<\s>
<s>,you
you,can
but,you
you,like
don't,you
you,<\s>
shall,we
we,play
<s>,you
you,like
well,we
we,know
don't,we
we,<\s>
well,i
i,think
is,it
it,<\s>
do,they
they,<\s>
tell,you
you,that
willn't,he
he,<\s>
<s>,you
you,don't
do,you
you,<\s>
put,them
them,all
willn't,we
we,<\s>
<s>,you
you,pick
pick,them
them,up
do,you
you,want
is,it
it,warm
are,you
you,going
<s>,you
you,sit
do,you
you,mean
<s>,they
they,drink
or,they
they,drink
<s>,they
they,drink
if,they
they,can
have,you
you,<\s>
do,you
you,drink
<s>,you
you,drink
don't,you
you,<\s>
what're,we
we,going
do,you
you,wanna
shall,we
we,build
<s>,we
we,don't
do,we
we,<\s>
is,it
it,<\s>
does,he
he,<\s>
are,you
you,sure
of,it
it,<\s>
has,he
he,<\s>
does,he
he,<\s>
oh,he
he,is
is,he
he,<\s>
is,he
he,<\s>
what're,you
you,doing
<s>,you
you,tell
tell,me
me,<\s>
what're,you
you,doing
what're,you
you,doing
to,him
him,<\s>
eating,him
him,<\s>
<s>,i
i,hope
hope,you
you,<\s>
<s>,you
you,don't
<s>,you
you,really
well,i
i,don't
what,you
you,did
with,them
them,<\s>
did,you
you,bring
bring,them
them,in
for,them
them,later
won't,we
we,<\s>
has,it
it,got
like,you
you,<\s>
is,it
it,<\s>
do,you
you,think
think,he
he,would
after,him
him,then
are,you
you,<\s>
can't,i
i,just
are,you
you,<\s>
is,he
he,feeling
has,he
he,got
<s>,he
he,won't
are,you
you,sure
sure,it
it,was
<s>,it
it,might
mightn't,it
it,<\s>
isn't,he
he,<\s>
do,you
you,think
<s>,i
i,don't
<s>,you
you,know
<s>,you
you,tell
tell,me
me,<\s>
course,they
they,do
has,he
he,<\s>
<s>,you
you,mean
for,me
me,when
when,i
i,was
of,him
him,is
is,it
it,<\s>
for,me
me,<\s>
is,it
it,<\s>
aren't,they
they,<\s>
pulled,it
it,to
have,you
you,<\s>
are,you
you,going
are,you
you,a
shall,we
we,have
have,it
it,shall
shall,we
we,have
piece,i
i,can
pull,it
it,all
<s>,we
we,use
use,it
it,to
oh,you
you,have
haven't,you
you,<\s>
<s>,you
you,don't
do,you
you,wanna
do,you
you,want
do,you
you,wanna
can,you
you,put
can,you
you,put
put,them
them,all
asked,you
you,not
put,them
them,in
<s>,you
you,can
<s>,you
you,know
<s>,you
you,don't
<s>,he
he,is
tell,you
you,that
isn't,it
it,<\s>
in,it
it,haven't
haven't,you
you,<\s>
shall,we
we,look
oh,it
it,doesn't
there,you
you,are
oh,you
you,could
though,it
it,might
<s>,you
you,haven't
else,you
you,know
<s>,you
you,are
<s>,you
you,had
didn't,you
you,when
when,we
we,went
<s>,you
you,put
well,you
you,play
<s>,i
i,shall
with,them
them,because
because,i
i,know
how,they
they,go
throwing,them
them,at
at,me
me,won't
help,you
you,<\s>
aren't,you
you,<\s>
gone,you
you,can
can't,you
you,<\s>
can,you
you,catch
<s>,you
you,told
told,me
me,you
me,you
you,were
aren't,you
you,<\s>
<s>,i
i,don't
catching,them
them,but
throw,them
them,about
can,you
you,catch
can,you
you,<\s>
can,you
you,catch
oh,you
you,missed
<s>,i
i,can
got,them
them,all
can,you
you,throw
throw,them
them,onto
can,you
you,<\s>
can,you
you,put
put,them
them,on
<s>,you
you,missed
of,them
them,didn't
didn't,you
you,<\s>
<s>,it
it,won't
isn't,it
it,<\s>
<s>,you
you,don't
with,you
you,in
<s>,you
you,won't
leave,them
them,<\s>
<s>,you
you,don't
throw,them
them,like
have,you
you,got
aren't,you
you,<\s>
do,you
you,wanna
is,it
it,time
well,you
you,lie
<s>,you
you,put
put,him
him,on
if,you
you,want
find,him
him,and
pick,him
him,up
now,we
we,are
aren't,we
we,<\s>
<s>,you
you,can
pick,them
them,up
isn't,it
it,<\s>
and,you
you,won't
isn't,it
it,as
as,you
you,well
<s>,i
i,don't
are,you
you,going
stick,it
it,too
tell,us
us,what
is,it
it,<\s>
is,it
it,<\s>
does,it
it,go
away,he
he,ran
is,it
it,a
<s>,you
you,sing
sing,it
it,then
have,you
you,told
<s>,we
we,made
didn't,we
we,<\s>
and,it
it,had
didn't,it
it,until
until,you
you,took
took,them
them,out
oh,we
we,can't
oh,i
i,think
isn't,he
he,<\s>
can,you
you,see
<s>,he
he,can't
can,he
he,<\s>
can't,he
he,<\s>
what's,he
he,going
do,you
you,think
do,you
you,like
do,you
you,like
aren't,we
we,going
at,it
it,<\s>
put,them
them,back
shall,we
we,put
has,he
he,<\s>
do,you
you,like
where's,he
he,going
what's,he
he,looking
<s>,he
he,won't
will,he
he,<\s>
does,he
he,need
help,him
him,to
<s>,he
he,has
hasn't,he
he,<\s>
shall,we
we,find
frighten,him
him,<\s>
doesn't,she
she,<\s>
isn't,she
she,<\s>
do,you
you,think
are,we
we,doing
there,you
you,see
haven't,you
you,<\s>
isn't,it
it,<\s>
now,you
you,see
if,you
you,run
that,you
you,will
willn't,you
you,<\s>
are,you
you,going
show,her
her,that
oh,you
you,are
aren't,you
you,<\s>
<s>,you
you,didn't
did,you
you,<\s>
did,you
you,hurt
putting,you
you,down
<s>,you
you,didn't
did,you
you,<\s>
<s>,i
i,thought
is,it
it,your
made,you
you,decide
did,you
you,wanna
<s>,you
you,wanna
do,you
you,<\s>
see,you
you,<\s>
<s>,i
i,told
told,you
you,you'd
dropped,it
it,on
isn't,it
it,<\s>
well,i
i,think
put,it
it,on
willn't,we
we,<\s>
<s>,we
we,didn't
did,we
we,if
didn't,you
you,hoover
did,you
you,make
did,you
you,make
did,it
it,have
isn't,it
it,<\s>
<s>,you
you,said
said,it
it,was
didn't,you
you,<\s>
<s>,we
we,won't
if,you
you,wanna
at,it
it,<\s>
if,you
you,wanna
show,it
it,to
get,it
it,down
but,we
we,don't
hasn't,it
it,<\s>
<s>,you
you,stuck
didn't,you
you,<\s>
and,you
you,put
didn't,you
you,<\s>
inside,you
you,signed
didn't,you
you,<\s>
well,you
you,tell
tell,me
me,because
because,you
you,signed
signed,it
it,<\s>
<s>,it
it,says
bottom,it
it,says
wasn't,it
it,<\s>
<s>,you
you,did
color,it
it,in
didn't,you
you,<\s>
well,you
you,don't
pull,it
it,off
stuck,it
it,down
do,you
you,<\s>
if,you
you,do
willn't,he
he,<\s>
<s>,they
they,were
shall,we
we,play
<s>,i
i,thought
thought,you
you,were
gave,you
you,<\s>
oh,you
you,wanna
do,we
we,<\s>
can,you
you,build
<s>,you
you,build
build,them
them,up
building,them
them,up
wasn't,he
he,<\s>
<s>,you
you,and
didn't,you
you,<\s>
did,it
it,fall
was,it
it,helped
yes,i
i,can
aren't,you
you,<\s>
can,i
i,play
course,i
i,can
doesn't,it
it,<\s>
shall,we
we,have
make,them
them,properly
made,them
them,didn't
make,them
them,properly
is,it
it,because
<s>,they
they,are
aren't,they
they,<\s>
what're,you
you,going
<s>,you
you,can't
can,you
you,<\s>
oh,you
you,are
aren't,you
you,<\s>
do,it
it,<\s>
<s>,you
you,build
build,it
it,up
<s>,it
it,won't
<s>,you
you,hafta
turn,it
it,sideways
that's,it
it,isn't
isn't,it
it,<\s>
are,we
we,going
isn't,it
it,<\s>
if,you
you,put
on,you
you,can't
of,it
it,can
can,you
you,<\s>
do,you
you,want
are,you
you,going
of,it
it,<\s>
there,you
you,are
isn't,it
it,<\s>
shall,we
we,start
isn't,it
it,<\s>
<s>,you
you,put
are,you
you,talking
is,it
it,<\s>
do,you
you,mean
<s>,he
he,sends
doesn't,he
he,<\s>
<s>,you
you,mean
<s>,i
i,think
for,them
them,<\s>
<s>,you
you,were
when,you
you,were
weren't,you
you,with
<s>,you
you,build
for,me
me,or
shall,we
we,have
shall,we
we,have
shall,we
we,have
aren't,they
they,<\s>
<s>,i
i,like
are,they
they,<\s>
<s>,i
i,thought
thought,they
they,might
can,we
we,just
if,we
we,can
there,you
you,are
help,you
you,know
and,you
you,won't
let,me
me,play
<s>,i
i,keep
buying,you
you,toys
then,you
you,won't
let,me
me,play
with,them
them,will
will,you
you,<\s>
show,me
me,how
how,it
it,works
isn't,it
it,<\s>
<s>,it
it,hasn't
has,it
it,<\s>
can,you
you,fit
can,you
you,<\s>
are,you
you,watching
do,it
it,<\s>
isn't,it
it,<\s>
<s>,i
i,don't
do,you
you,<\s>
<s>,it
it,won't
have,you
you,<\s>
<s>,i
i,don't
if,you
you,put
put,it
it,in
there,you
you,know
if,you
you,put
put,it
it,in
darling,it
it,won't
will,it
it,<\s>
<s>,you
you,needta
put,it
it,in
shows,you
you,how
do,it
it,doesn't
doesn't,he
he,<\s>
there,we
we,are
turn,it
it,round
isn't,it
it,<\s>
willn't,we
we,<\s>
put,it
it,here
well,it
it,won't
<s>,i
i,think
think,we
we,lost
didn't,we
we,<\s>
<s>,you
you,put
<s>,you
you,turn
turn,him
him,round
<s>,you
you,want
on,him
him,then
there,we
we,go
shall,we
we,get
shall,we
we,get
shall,we
we,have
stick,him
him,on
give,them
them,all
can,you
you,see
see,them
them,waving
