	Unnamed: 0	age	mlu	#words	#pronouns	#cased_pronoun	#errors	#verb	#noun	#determiner	richness	#I	#me	#you	#he	#him	#she	#her	#we	#us	#they	#them	#it	#parentwords	#parentpronouns	parentcased_pronouns	parenterrors	#parent_verb	#parent_noun	#parent_determiner	#past	#present	#perfect	#untensed
177	177	51	1.4166666666666667	41	0	0	0	2	0	0	0.4450261780104712	0	0	0	0	0	0	0	0	0	0	0	0	139	16	7	0	19	20	6	0	0	0	2
178	178	51	4.424242424242424	139	5	4	1	21	6	4	0.415625	3	1	0	0	0	0	0	0	0	0	0	1	120	8	3	0	11	6	2	1	3	0	17
179	179	51	4.238095238095238	91	19	15	0	14	7	5	0.3070539419087137	10	4	3	0	1	0	0	0	0	0	0	1	450	76	17	0	65	36	16	2	0	0	12
180	180	51	1.608695652173913	41	1	0	0	4	0	1	0.5597014925373134	0	0	0	0	0	0	0	0	0	0	0	1	70	6	3	0	11	9	4	0	1	0	3
181	181	51	4.6722689075630255	557	85	66	0	82	67	25	0.2024793388429752	37	6	8	1	1	2	0	10	1	6	2	11	904	101	38	0	111	123	50	23	6	1	52
182	182	51	4.047619047619048	167	24	21	0	23	13	2	0.3504672897196261	11	1	3	2	1	4	0	0	0	1	1	0	291	53	40	0	44	35	8	4	3	1	15
183	183	51	4.166666666666667	119	14	9	0	13	5	7	0.4068441064638783	6	0	4	0	0	2	0	1	0	0	0	1	222	24	10	0	31	25	12	9	1	1	2
184	184	51	5.987012987012987	459	65	44	0	62	54	24	0.2396576319543509	21	2	6	9	2	3	2	4	0	1	0	15	525	67	23	0	61	48	18	19	2	0	41
185	185	51	3.865454545454545	1057	130	77	0	147	94	35	0.14715633766896202	53	8	25	3	1	1	0	9	0	0	2	28	1577	134	51	0	172	215	96	17	14	3	113
186	186	55	4.0547945205479445	284	33	23	0	35	38	20	0.3328894806924101	14	3	7	0	1	1	0	1	0	3	0	3	332	42	28	0	43	44	23	8	8	1	18
187	187	55	4.714285714285714	32	4	4	0	3	7	0	0.5754716981132075	1	0	0	0	0	0	0	1	0	2	0	0	61	4	2	0	9	8	5	0	1	0	2
188	188	55	4.5	52	5	5	0	8	5	5	0.5424836601307189	5	0	0	0	0	0	0	0	0	0	0	0	50	10	2	0	4	5	1	2	2	1	3
189	189	55	4.120689655172414	230	23	14	0	31	27	17	0.3627450980392157	13	1	3	0	0	0	0	0	0	0	0	6	166	26	7	0	24	14	5	14	7	5	5
190	190	56	2.5	22	2	2	0	4	2	1	0.5477386934673367	2	0	0	0	0	0	0	0	0	0	0	0	64	11	2	0	9	8	4	0	0	0	4
